r(t) - SetPoint; t - Tempo;e(t) - Erro;u(t) - Saído do Controlador;y(t) - Variável de Processo
1;1.64;1;1;0.96138334200437
1;1.66;1;1;0.965223489377663
1;1.68;1;1;0.96910233194744
1;1.7;1;1;0.972979648287923
1;1.72;1;1;0.976818323999048
1;1.74;1;1;0.979651462351118
1;1.76;1;1;0.983342954024226
1;1.78;1;1;0.989490004815436
1;1.8;1;1;0.991976569964088
1;1.82;1;1;0.993578617904662
1;1.84;1;1;0.996639498520158
1;1.86;1;1;0.99949731650317
1;1.88;1;1;1.00214024199219
1;1.9;1;1;1.00455941814343
1;1.92;1;1;1.0062232369596
1;1.94;1;1;1.00823796090863
1;1.96;1;1;1.01001868089926
1;1.98;1;1;1.01156628873342
1;2;1;1;1.0128838460962
1;2.02;1;1;1.01397638832769
1;2.04;1;1;1.01485072432948
1;2.06;1;1;1.0153682666117
1;2.08;1;1;1.01588173978152
1;2.1;1;1;1.01620323162187
1;2.12;1;1;1.01634441524895
1;2.14;1;1;1.01631779770806
1;2.16;1;1;1.01619561024401
1;2.18;1;1;1.01590729028902
1;2.2;1;1;1.0154883884419
1;2.22;1;1;1.01509697416181
1;2.24;1;1;1.01431512519212
1;2.26;1;1;1.01377795973848
1;2.28;1;1;1.01299443663661
1;2.3;1;1;1.01214637520579
1;2.32;1;1;1.01124688085733
1;2.34;1;1;1.0103085452927
1;2.36;1;1;1.00934336508828
1;2.38;1;1;1.00836267225416
1;2.4;1;1;1.00737707651338
1;2.42;1;1;1.00639641895463
1;2.44;1;1;1.00542973662908
1;2.46;1;1;1.0044852375899
1;2.48;1;1;1.00357028581122
1;2.5;1;1;1.0029074129156
1;2.52;1;1;1.00205933342667
1;2.54;1;1;1.00125668273803
1;2.56;1;1;1.00050367553185
1;2.58;1;1;0.999803725751007
1;2.6;1;1;0.999159475380616
1;2.62;1;1;0.998572828429442
1;2.64;1;1;0.998044989385058
1;2.66;1;1;0.997576505429558
1;2.68;1;1;0.997167311721312
1;2.7;1;1;0.996816779072231
1;2.72;1;1;0.996523763378527
1;2.74;1;1;0.996286656195515
1;2.76;1;1;0.996103435882855
1;2.78;1;1;0.995999962165481
1;2.8;1;1;0.995905119059327
1;2.82;1;1;0.995856888733365
1;2.84;1;1;0.995852150556118
1;2.86;1;1;0.995887606190404
1;2.88;1;1;0.995959824928133
1;2.9;1;1;0.996065286810667
1;2.92;1;1;0.996200423290961
1;2.94;1;1;0.996361655236021
1;2.96;1;1;0.996545428109239
1;2.98;1;1;0.996748244211598
1;3;1;1;0.996966691898277
1;3.02;1;1;0.997197471722643
1;3.04;1;1;0.997376740430394
1;3.06;1;1;0.997621580379832
1;3.08;1;1;0.99787043479848
1;3.1;1;1;0.998120605426788
1;3.12;1;1;0.998369588818422
1;3.14;1;1;0.99861508540153
1;3.16;1;1;0.998855005885655
1;3.18;1;1;0.999087475156846
1;3.2;1;1;0.999310833816671
1;3.22;1;1;0.999523637531518
1;3.24;1;1;0.999724654366769
1;3.26;1;1;0.999912860286378
1;3.28;1;1;1.00008743300213
1;3.3;1;1;1.00024774435851
1;3.32;1;1;1.00035834572808
1;3.34;1;1;1.00049273976377
1;3.36;1;1;1.00061206958527
1;3.38;1;1;1.0007163475256
1;3.4;1;1;1.0008057295045
1;3.42;1;1;1.0008805024918
1;3.44;1;1;1.00094107167617
1;3.46;1;1;1.0009879474852
1;3.48;1;1;1.00102173259294
1;3.5;1;1;1.00104310904048
1;3.52;1;1;1.00105282558465
1;3.54;1;1;1.00105168537877
1;3.56;1;1;1.00104053407823
1;3.58;1;1;1.00102612739221
1;3.6;1;1;1.00099957900446
1;3.62;1;1;1.00096547334483
1;3.64;1;1;1.00092471894194
1;3.66;1;1;1.00087821831764
1;3.68;1;1;1.00082685978243
1;3.7;1;1;1.00078567523448
1;3.72;1;1;1.00072788396024
1;3.74;1;1;1.00068282643033
1;3.76;1;1;1.00062109014466
1;3.78;1;1;1.00055813638219
1;3.8;1;1;1.00049466325745
1;3.82;1;1;1.00043132019849
1;3.84;1;1;1.00036870545405
1;3.86;1;1;1.00030736428368
1;3.88;1;1;1.00024778779597
1;3.9;1;1;1.00019041239601
1;3.92;1;1;1.00013561980063
1;3.94;1;1;1.00008373757761
1;3.96;1;1;1.00003504016342
1;3.98;1;1;0.999989750312883
1;4;1;1;0.99995812496807
1;4.02;1;1;0.999919185643284
1;4.04;1;1;0.999884016131997
1;4.06;1;1;0.9998526643107
1;4.08;1;1;0.999825137715781
1;4.1;1;1;0.999801406572655
1;4.12;1;1;0.999781406950273
1;4.14;1;1;0.999765044001088
1;4.16;1;1;0.999752195248806
1;4.18;1;1;0.999742713888649
1;4.2;1;1;0.999737712445359
1;4.22;1;1;0.999733709286672
1;4.24;1;1;0.999732570949111
1;4.26;1;1;0.999734088105594
1;4.28;1;1;0.999738042023614
1;4.3;1;1;0.999744207388736
1;4.32;1;1;0.999752354974207
1;4.34;1;1;0.999762254142889
1;4.36;1;1;0.99977367517038
1;4.37999999999999;1;1;0.999786391380749
1;4.39999999999999;1;1;0.999800181088812
1;4.41999999999999;1;1;0.99981482934514
1;4.43999999999999;1;1;0.999830129482235
1;4.45999999999999;1;1;0.999841913455591
1;4.47999999999999;1;1;0.999857886709642
1;4.49999999999999;1;1;0.999873996517539
1;4.51999999999999;1;1;0.999890077686874
1;4.53999999999999;1;1;0.999905978000835
1;4.55999999999999;1;1;0.999921558682252
1;4.57999999999999;1;1;0.999936694692905
1;4.59999999999999;1;1;0.999951274877897
1;4.61999999999999;1;1;0.999965201965618
1;4.63999999999999;1;1;0.999978392434386
1;4.65999999999999;1;1;0.999990776257322
1;4.67999999999999;1;1;1.00000229653724
1;4.69999999999999;1;1;1.00001034297841
1;4.71999999999999;1;1;1.00002025294043
1;4.73999999999999;1;1;1.00002920651048
1;4.75999999999999;1;1;1.00003719124325
1;4.77999999999999;1;1;1.00004420495347
1;4.79999999999999;1;1;1.00005025494811
1;4.81999999999999;1;1;1.00005535722635
1;4.83999999999998;1;1;1.00005953565771
1;4.85999999999998;1;1;1.00006282114774
1;4.87999999999998;1;1;1.00006525080026
1;4.89999999999998;1;1;1.00006686708457
1;4.91999999999998;1;1;1.0000677170151
1;4.93999999999998;1;1;1.00006785135051
1;4.95999999999998;1;1;1.00006732381842
1;4.97999999999998;1;1;1.00006652741422
1;4.99999999999998;1;1;1.00006497718721
1;5.01999999999998;1;1;1.00006292220703
1;5.03999999999998;1;1;1.00006042101378
1;5.05999999999998;1;1;1.00005753193156
1;5.07999999999998;1;1;1.00005431252494
1;5.09999999999998;1;1;1.00005081910468
1;5.11999999999998;1;1;1.00004710628335
1;5.13999999999998;1;1;1.00004322658148
1;5.15999999999998;1;1;1.0000392300841
1;5.17999999999998;1;1;1.00003516414707
1;5.19999999999998;1;1;1.00003107315211
1;5.21999999999998;1;1;1.00002801337589
1;5.23999999999998;1;1;1.00002397569661
1;5.25999999999998;1;1;1.0000200182234
1;5.27999999999998;1;1;1.00001617279117
1;5.29999999999998;1;1;1.00001246771138
1;5.31999999999997;1;1;1.00000892777106
1;5.33999999999997;1;1;1.00000557426579
1;5.35999999999997;1;1;1.00000242506365
1;5.37999999999997;1;1;0.999999494697107
1;5.39999999999997;1;1;0.999996794479998
1;5.41999999999997;1;1;0.999994332646294
1;5.43999999999997;1;1;0.999992114507847
1;5.45999999999997;1;1;0.999990142628042
1;5.47999999999997;1;1;0.999988417008496
1;5.49999999999997;1;1;0.999987283063691
1;5.51999999999997;1;1;0.999985981405711
1;5.53999999999997;1;1;0.999984914436823
1;5.55999999999997;1;1;0.999984074358788
1;5.57999999999997;1;1;0.999983451794217
1;5.59999999999997;1;1;0.999983035998028
1;5.61999999999997;1;1;0.999982815065773
1;5.63999999999997;1;1;0.999982776137093
1;5.65999999999997;1;1;0.999982905592698
1;5.67999999999997;1;1;0.999983189243498
1;5.69999999999997;1;1;0.999983494411915
1;5.71999999999997;1;1;0.999984012685691
1;5.73999999999997;1;1;0.999984644630095
1;5.75999999999997;1;1;0.999985375437498
1;5.77999999999996;1;1;0.999985979617222
1;5.79999999999996;1;1;0.999986848444227
1;5.81999999999996;1;1;0.999987776759811
1;5.83999999999996;1;1;0.999988751076171
1;5.85999999999996;1;1;0.999989758500773
1;5.87999999999996;1;1;0.999990786814389
1;5.89999999999996;1;1;0.999991824536664
1;5.91999999999996;1;1;0.999992860979548
1;5.93999999999996;1;1;0.999993886289012
1;5.95999999999996;1;1;0.99999489147555
1;5.97999999999996;1;1;0.99999586843403
1;5.99999999999996;1;1;0.999996809953533
1;6.01999999999996;1;1;0.999997709717841
1;6.03999999999996;1;1;0.999998562297304
1;6.05999999999996;1;1;0.999999363132811
1;6.07999999999996;1;1;0.999999927538577
1;6.09999999999996;1;1;1.00000062938411
1;6.11999999999996;1;1;1.00000127122557
1;6.13999999999996;1;1;1.00000185151302
1;6.15999999999996;1;1;1.00000236940679
1;6.17999999999996;1;1;1.00000282473088
1;6.19999999999996;1;1;1.00000321792364
1;6.21999999999996;1;1;1.00000354998635
1;6.23999999999995;1;1;1.0000038224303
1;6.25999999999995;1;1;1.00000403722305
1;6.27999999999995;1;1;1.00000419673452
1;6.29999999999995;1;1;1.00000428171352
1;6.31999999999995;1;1;1.00000435120403
1;6.33999999999995;1;1;1.00000437356963
1;6.35999999999995;1;1;1.00000435221869
1;6.37999999999995;1;1;1.00000429071732
1;6.39999999999995;1;1;1.00000419274299
1;6.41999999999995;1;1;1.00000406204067
