r(t) - SetPoint; t - Tempo;e(t) - Erro;u(t) - Saído do Controlador;y(t) - Variável de Processo
1;0;1;1;0
1;0.02;0.99400299900025;0.99400299900025;0.00599700099974981
1;0.04;0.98206293704123;0.98206293704123;0.0179370629587704
1;0.06;0.970254263980367;0.970254263980367;0.0297457360196334
1;0.08;0.9586115342829;0.9586115342829;0.0413884657170999
1;0.1;0.947132634079445;0.947132634079445;0.0528673659205554
1;0.12;0.935815259384962;0.935815259384962;0.0641847406150377
1;0.14;0.924657137298987;0.924657137298987;0.0753428627010126
1;0.16;0.913656026896089;0.913656026896089;0.0863439731039109
1;0.18;0.902809718784003;0.902809718784003;0.0971902812159968
1;0.2;0.889462210997484;0.889462210997484;0.110537789002516
1;0.22;0.87894022053711;0.87894022053711;0.12105977946289
1;0.24;0.868613844966437;0.868613844966437;0.131386155033563
1;0.26;0.858432479999422;0.858432479999422;0.141567520000578
1;0.28;0.848393945968989;0.848393945968989;0.151606054031011
1;0.3;0.83849623871276;0.83849623871276;0.16150376128724
1;0.32;0.828707726595318;0.828707726595318;0.171292273404682
1;0.34;0.819086099741175;0.819086099741175;0.180913900258825
1;0.36;0.809599540830384;0.809599540830384;0.190400459169616
1;0.38;0.800217641391707;0.800217641391707;0.199782358608293
1;0.4;0.79096758430173;0.79096758430173;0.20903241569827
1;0.42;0.781875403970452;0.781875403970452;0.218124596029548
1;0.44;0.772910859760259;0.772910859760259;0.227089140239741
1;0.46;0.764045215951008;0.764045215951008;0.235954784048992
1;0.48;0.755304159631773;0.755304159631773;0.244695840368227
1;0.5;0.746712292623032;0.746712292623032;0.253287707376968
1;0.52;0.738215294929882;0.738215294929882;0.261784705070118
1;0.54;0.729837704688467;0.729837704688467;0.270162295311533
1;0.56;0.7215779988732;0.7215779988732;0.2784220011268
1;0.58;0.713434519626938;0.713434519626938;0.286565480373062
1;0.6;0.705405631471571;0.705405631471571;0.294594368528429
1;0.62;0.69748972193687;0.69748972193687;0.30251027806313
1;0.64;0.689685201242474;0.689685201242474;0.310314798757526
