r(t) - SetPoint; t - Tempo;e(t) - Erro;u(t) - Saído do Controlador;y(t) - Variável de Processo
1;0;0.041051105801347;1.10837985663637;0.958948894198653
1;0.02;0.059879194951481;0.591281640772339;0.940120805048519
1;0.04;0.07739089414899;0.594592874250763;0.92260910585101
1;0.06;0.096578499821937;0.676413565365585;0.903421500178063
1;0.08;0.11703188452937;0.750896380639039;0.88296811547063
1;0.1;0.132580682590025;0.661719948281488;0.867419317409975
1;0.12;0.153020221725144;0.827519167065125;0.846979778274856
1;0.14;0.173106069664711;0.861908987489963;0.826893930335289
1;0.16;0.191595015755287;0.862426454839635;0.808404984244713
1;0.18;0.208157254999772;0.851215162491434;0.791842745000228
1;0.2;0.222799398439422;0.836660199349855;0.777200601560578
1;0.22;0.235641934018521;0.821811061963066;0.764358065981479
1;0.24;0.246839505377865;0.807794937868252;0.753160494622135
1;0.26;0.256551266321393;0.795009989467463;0.743448733678607
1;0.28;0.264929632850885;0.783562887501975;0.735070367149115
1;0.3;0.272116105879439;0.773437088692651;0.727883894120561
1;0.32;0.278239982273185;0.764562247727532;0.721760017726815
1;0.34;0.283418322919312;0.756845334974774;0.716581677080688
1;0.36;0.287756491778513;0.750185744478413;0.712243508221487
1;0.38;0.291348951039107;0.744483052869994;0.708651048960893
1;0.4;0.29428015557709;0.739641072901469;0.70571984442291
1;0.42;0.296625464070675;0.735569891890232;0.703374535929325
1;0.44;0.298452022293253;0.732186760841624;0.701547977706747
1;0.46;0.299517461532001;0.721258705169237;0.700482538467999
1;0.48;0.300586119595056;0.729466841133662;0.699413880404944
1;0.5;0.301339951839646;0.729115582553118;0.698660048160354
1;0.52;0.301750570851712;0.727383288800942;0.698249429148288
1;0.54;0.301837901079525;0.725510741067279;0.698162098920475
1;0.56;0.301642579299029;0.724090555320152;0.698357420700971
1;0.58;0.301204906099791;0.723189275039105;0.698795093900209
1;0.6;0.300560055708864;0.722744242587023;0.699439944291136
1;0.62;0.299737696669952;0.72267300942375;0.700262303330048
1;0.64;0.298762748937425;0.722903150551723;0.701237251062575
1;0.66;0.297656268010717;0.723377113822527;0.702343731989283
