r(t) - SetPoint; t - Tempo;e(t) - Erro;u(t) - Saído do Controlador;y(t) - Variável de Processo
1;0;1;27;-1.13329439068375E-82
1;0.02;0.925593486985681;0.0110241486133931;0.0744065130143188
1;0.04;0.680572616609644;-4.72586465644193;0.319427383390356
1;0.06;0.455355635314991;-4.66758993966444;0.544644364685009
1;0.08;0.292365042127059;-3.42880431066598;0.707634957872941
1;0.1;0.190124178723589;-2.10869549201883;0.809875821276411
1;0.12;0.133167468103348;-1.08670261010411;0.866832531896652
1;0.14;0.10672910478497;-0.373957304832224;0.89327089521503
1;0.16;0.100141617490286;0.111274203266459;0.899858382509714
1;0.18;0.102374102189068;0.338241304850475;0.897625897810932
1;0.2;0.112273272443431;0.551754266292511;0.887726727556569
1;0.22;0.126364735131425;0.686989967958141;0.873635264868575
1;0.24;0.142152961608053;0.763512810329877;0.857847038391947
1;0.26;0.158196368182533;0.804822185157297;0.841803631817467
1;0.28;0.173666464203168;0.824593540716092;0.826333535796832
1;0.3;0.188111234475894;0.831323266847882;0.811888765524106
1;0.32;0.201310636723242;0.830350095397648;0.798689363276758
1;0.34;0.213186491341852;0.825039326650881;0.786813508658148
1;0.36;0.22374558170316;0.817502130767784;0.77625441829684
1;0.38;0.233043624679629;0.809046943733813;0.766956375320371
1;0.4;0.241162549014233;0.800467698849985;0.758837450985767
1;0.42;0.24819631390384;0.792229493484562;0.75180368609616
1;0.44;0.254242214907086;0.784588624610103;0.745757785092914
1;0.46;0.259395707002169;0.777670230394336;0.740604292997831
1;0.48;0.263747469229499;0.771518422295216;0.736252530770501
1;0.5;0.266535703959203;0.743281653698563;0.733464296040797
1;0.52;0.269711556443259;0.764654516604657;0.730288443556741
1;0.54;0.272459099002894;0.764836084742271;0.727540900997106
1;0.56;0.274663507363389;0.761115728464816;0.725336492636611
1;0.58;0.276329445108884;0.756479108728076;0.723670554891116
1;0.6;0.277519431232062;0.752486879318684;0.722480568767938
1;0.62;0.278301112880806;0.749393019379961;0.721698887119194
1;0.64;0.278734422525889;0.747116360836221;0.721265577474111
1;0.66;0.278869700922866;0.745510824878042;0.721130299077134
1;0.68;0.278748812132907;0.744442261643182;0.721251187867093
1;0.7;0.278511221528548;0.746624511317121;0.721488778471452
1;0.72;0.278019451169384;0.744856701159238;0.721980548830616
1;0.74;0.277135722243116;0.738850668152491;0.722864277756884
1;0.76;0.276267144584303;0.743035008966103;0.723732855415697
1;0.78;0.275556950902684;0.751099563924399;0.724443049097316
1;0.8;0.274509565621181;0.746086142382349;0.725490434378819
1;0.82;0.273312408495625;0.745437723342334;0.726687591504375
1;0.84;0.272015957547464;0.7458287240508;0.727984042452536
1;0.86;0.270649748715956;0.74679267845506;0.729350251284044
1;0.88;0.269227802356154;0.747968342502421;0.730772197643846
1;0.9;0.267758384570567;0.749227277333749;0.732241615429433
1;0.92;0.266247797893207;0.750532049376113;0.733752202106793
1;0.940000000000001;0.264701521876632;0.751872219820454;0.735298478123368
1;0.960000000000001;0.263124535237772;0.753244511423142;0.736875464762228
1;0.980000000000001;0.261521394897508;0.754646878912269;0.738478605102492
1;1;0.25989625480645;0.75607703285825;0.74010374519355
1;1.02;0.258665350787099;0.768669051708354;0.741334649212901
1;1.04;0.256996806891515;0.759564274027106;0.743003193108485
1;1.06;0.255249904983039;0.759251456025681;0.744750095016961
1;1.08;0.253493276952727;0.76060004501882;0.746506723047273
1;1.1;0.251745516946085;0.762396091136339;0.748254483053915
1;1.12;0.250009025534968;0.764239733541149;0.749990974465032
1;1.14;0.248282363249463;0.766032317621141;0.751717636750537
1;1.16;0.24656380562248;0.767763466095216;0.75343619437752
1;1.18;0.244852173179978;0.769444606934683;0.755147826820022
1;1.2;0.243146866057222;0.771089169146423;0.756853133942778
1;1.22;0.241447716277555;0.772707740485458;0.758552283722445
1;1.24;0.240177579704677;0.785721751834978;0.759822420295323
1;1.26;0.238475498252711;0.776322518547938;0.761524501747289
1;1.28;0.236698733525873;0.775671417187518;0.763301266474127
1;1.3;0.234923350482988;0.776889167871089;0.765076649517012
1;1.32;0.233178612496571;0.778864285319617;0.766821387503429
1;1.34;0.231466251570528;0.780912562226812;0.768533748429472
1;1.36;0.229781273651688;0.782856506600616;0.770218726348312
1;1.38;0.228118393637638;0.7846788196653;0.771881606362362
1;1.4;0.22647351854772;0.786401560461519;0.77352648145228
1;1.42;0.224843799338269;0.788050489425245;0.775156200661731
1;1.44;0.223227352030014;0.789646268325399;0.776772647969986
1;1.46;0.221622969363621;0.791203666079766;0.778377030636379
1;1.48;0.220029896718902;0.79273273071945;0.779970103281098
1;1.5;0.218842347727599;0.80489632200662;0.781157652272401
1;1.52;0.217254933219235;0.796101702017918;0.782745066780765
1;1.54;0.2156153163373;0.795862507579162;0.7843846836627
1;1.56;0.213987352379309;0.797210209088523;0.786012647620691
1;1.58;0.212386185984208;0.798957562418158;0.787613814015792
1;1.6;0.210811550203665;0.800719279940707;0.789188449796335
1;1.62;0.209259823225916;0.802404777059129;0.790740176774084
1;1.64;0.207727441533663;0.804008842276543;0.792272558466337
1;1.66;0.206211649783231;0.80554655615188;0.793788350216769
1;1.68;0.204710484041277;0.807034107875584;0.795289515958723
1;1.7;0.203222587823978;0.808484263238185;0.796777412176022
1;1.72;0.202114915027892;0.819838954932821;0.797885084972108
1;1.74;0.200635933573125;0.811640573856819;0.799364066426875
1;1.76;0.199097438892804;0.811088472528787;0.800902561107196
1;1.78;0.197566054059108;0.812185397804879;0.802433945940892
1;1.8;0.196066119785918;0.813923114352331;0.803933880214082
1;1.82;0.19459780088642;0.815698183291351;0.80540219911358
1;1.84;0.193156162922078;0.817373886759299;0.806843837077922
1;1.86;0.19173623748821;0.818939972411851;0.80826376251179
1;1.88;0.190334172379509;0.82041707507339;0.809665827620491
1;1.9;0.188947232816555;0.821828018038747;0.811052767183445
1;1.92;0.187573546588118;0.823190923601128;0.812426453411882
1;1.94;0.186211850142511;0.824518746212427;0.813788149857489
1;1.96;0.18486129278277;0.825820345642446;0.81513870721723
1;1.98;0.183855431117347;0.836123240525207;0.816144568882653
1;2;0.182511965168871;0.828673310174275;0.817488034831129
1;2.02;0.181125422683522;0.82847355108513;0.818874577316478
1;2.04;0.179749777892012;0.829617212301752;0.820250222107988
1;2.06;0.178397723874147;0.83109786916499;0.821602276125853
1;2.08;0.177068909393182;0.832589183103043;0.822931090606818
1;2.1;0.175760158141448;0.834014639518213;0.824239841858552
1;2.12;0.174468359119909;0.83537005039284;0.825531640880091
1;2.14;0.173191099447337;0.836668381954269;0.826808900552663
1;2.16;0.171926647800688;0.837923501297992;0.828073352199312
1;2.18;0.170673796630638;0.83914634382888;0.829326203369362
1;2.2;0.169741351198702;0.848705072350474;0.830258648801298
1;2.22;0.16849662938431;0.84180354618426;0.83150337061569
1;2.24;0.16720211506316;0.841339637460698;0.83279788493684
1;2.26;0.165913154213146;0.842244594840335;0.834086845786854
1;2.28;0.164650612525498;0.843698253608449;0.835349387474502
1;2.3;0.163415185565055;0.8451982801182;0.836584814434945
1;2.32;0.162202724650332;0.846615813143056;0.837797275349668
1;2.34;0.161008943533223;0.847939300342193;0.838991056466777
1;2.36;0.159830492691568;0.849185834415897;0.840169507308432
1;2.38;0.158664985530255;0.850375021955652;0.841335014469745
1;2.4;0.157510784523707;0.851522573522288;0.842489215476293
1;2.42;0.156366782544283;0.852639760932013;0.843633217455717
1;2.44;0.155232232955488;0.853734307171034;0.844767767044512
1;2.46;0.154387297053154;0.862389422187;0.845612702946846
1;2.48;0.153258821226106;0.856131718356118;0.846741178773894
1;2.5;0.152084681998014;0.855707031298354;0.847915318001986
1;2.52;0.150915124585363;0.856524155499042;0.849084875414637
1;2.54;0.14977039383621;0.85787366307989;0.85022960616379
1;2.56;0.148650467470742;0.859249327817801;0.851349532529258
1;2.58;0.147550598321882;0.8605240292847;0.852449401678118
1;2.6;0.14646688183384;0.861711424795503;0.85353311816616
1;2.62;0.145396453485631;0.862832109231585;0.854603546514369
1;2.64;0.144337326954263;0.863904330659588;0.855662673045737
1;2.66;0.143288156389842;0.864941635243506;0.856711843610158
1;2.68;0.142248037146931;0.86595344292323;0.857751962853069
1;2.7;0.141216360479221;0.866946114710775;0.858783639520779
1;2.72;0.140192713412223;0.86792388780416;0.859807286587777
1;2.74;0.139430148377537;0.875729662810836;0.860569851622463
1;2.76;0.138411484131791;0.870078457010396;0.861588515868209
1;2.78;0.137351444589962;0.869692225207294;0.862648555410038
1;2.8;0.136296016525597;0.870443684906966;0.863703983474403
1;2.82;0.135262048797411;0.871638178185581;0.864737951202589
1;2.84;0.134249713691459;0.872859564505475;0.865750286308541
1;2.86;0.133255653389125;0.874013308265088;0.866744346610875
1;2.88;0.132276474188339;0.875092090469995;0.867723525811661
1;2.9;0.13130954266392;0.876109948814102;0.86869045733608
1;2.92;0.130352989254602;0.877082485726268;0.869647010745398
1;2.94;0.129405534580198;0.878022104535401;0.870594465419802
