r(t) - SetPoint; t - Tempo;e(t) - Erro;u(t) - Saído do Controlador;y(t) - Variável de Processo
1;0;1;30;0
1;0.02;0.910022496250472;2.33067488751417;0.0899775037495276
1;0.04;0.799399282959657;1.28871675741541;0.200600717040343
1;0.06;0.78123052774084;3.53321641161008;0.21876947225916
1;0.08;0.746033128558052;2.95495023242909;0.253966871441948
1;0.1;0.709384822378498;2.75781702046891;0.290615177621502
1;0.12;0.684428010288464;2.9466018569281;0.315571989711536
1;0.14;0.650865648198588;2.58418413679132;0.349134351801412
1;0.16;0.619498646861202;2.5017591183626;0.380501353138798
1;0.18;0.590020938051926;2.4201878469248;0.409979061948074
1;0.2;0.561582559561122;2.32167984057414;0.438417440438878
1;0.22;0.534331194391077;2.23194582452972;0.465668805608923
1;0.24;0.508236285534837;2.14641262392538;0.491763714465163
1;0.26;0.483231467445494;2.06388789121714;0.516768532554506
1;0.28;0.459274925794728;1.9848090379511;0.540725074205272
1;0.3;0.436324566834761;1.90899005819508;0.563675433165239
1;0.32;0.414338743779408;1.83626407753871;0.585661256220592
1;0.34;0.393277950838795;1.76651602801752;0.606722049161205
1;0.36;0.378091642703701;1.84924494600519;0.621908357296299
1;0.38;0.357661082757558;1.62732860027936;0.642338917242442
1;0.4;0.338106546118136;1.562186332233;0.661893453881864
1;0.42;0.320506422770686;1.5331892441786;0.679493577229314
1;0.44;0.303397327761449;1.46953467027086;0.696602672238551
1;0.46;0.286981717621875;1.41389566114741;0.713018282378125
1;0.48;0.271289911429185;1.36214118038472;0.728710088570815
1;0.5;0.256261523824655;1.31172340440894;0.743738476175345
1;0.52;0.241871574762965;1.26342246838623;0.758128425237035
1;0.54;0.228095748262166;1.2171525471474;0.771904251737834
1;0.56;0.214908212457771;1.17276500798339;0.785091787542229
1;0.58;0.202284780814329;1.13019770016374;0.797715219185671
1;0.6;0.190202319176875;1.0893781855506;0.809797680823125
1;0.62;0.178516271625669;1.04656436952607;0.821483728374331
1;0.64;0.170207273965974;1.09480111666414;0.829792726034026
1;0.66;0.159029703087407;0.972305150018488;0.840970296912593
1;0.68;0.148320086755211;0.935226823109404;0.851679913244789
1;0.7;0.138588101207448;0.915457267584071;0.861411898792552
1;0.72;0.129275489317626;0.883536192619709;0.870724510682374
1;0.74;0.120327763321676;0.85179797466629;0.879672236678324
1;0.76;0.111778940516674;0.822636273314628;0.888221059483326
1;0.78;0.105624721099396;0.855083629136839;0.894375278900604
1;0.8;0.097355327050943;0.764026034748179;0.902644672949057
1;0.82;0.089454135411661;0.736645796592576;0.910545864588339
1;0.84;0.082360494468015;0.724049983327592;0.917639505531985
1;0.86;0.075438560827946;0.696203812550714;0.924561439172054
1;0.88;0.068772912339897;0.671545855735808;0.931227087660103
1;0.9;0.062509163683668;0.652337795620359;0.937490836316332
1;0.92;0.056446965291464;0.628940835170474;0.943553034708536
1;0.940000000000001;0.0521349063908439;0.652827436915717;0.947865093609156
1;0.960000000000001;0.0463457463754809;0.588518156162053;0.953654253624519
1;0.980000000000001;0.040810711132345;0.568586471643315;0.959189288867655
1;1;0.0358512629369619;0.559403228194191;0.964148737063038
1;1.02;0.031044001465155;0.540247126812667;0.968955998534845
1;1.04;0.02644612214232;0.523423603966748;0.97355387785768
1;1.06;0.022015687894982;0.506250943281751;0.977984312105018
1;1.08;0.017849333592887;0.492681641039201;0.982150666407113
1;1.1;0.013864763750375;0.477838883324004;0.986135236249625
1;1.12;0.010062276495229;0.463794454644931;0.989937723504771
1;1.14;0.006438142137561;0.450434473588402;0.993561857862439
1;1.16;0.00298345811758205;0.437590456194859;0.997016541882418
1;1.18;-0.00030880407133993;0.425279194770201;1.00030880407134
1;1.2;-0.00267099684958994;0.43671070202361;1.00267099684959
